admissionRate,mathSat,englishSat,overallCost,graduateCount,femaleProportion,entryAge,dependentProportion,povertyRate,firstGenerationProportion,asianPreportion,blackPreportion,whitePreportion,hispanicPreportion,nativePreportion,endowment,facultySalary,studentExpendature,studentRevenue,studentCount,medianIncome,housingCost,tuitionCost,overallPrice,pellGrantReceivers,federalLoanReceivers,debtAmount,lenders,sixYearEarnings,schoolName,id
0.5398,725.0,,72321.0,3023.0,0.4732,20.0,0.9243951613,5.46999979019165,0.1650589496,0.1709,0.0342,0.6239,0.0803,0.0017,1537642000.0,13444.0,18293.0,34256.0,5887.0,93581.0,16533.0,55860.0,43228.0,0.3256048387,0.2281,19162.0,0.8800403226,83996.0,Santa Clara University,
,,,13677.0,,0.5391,22.0,0.7389240506,11.3599996566772,0.4184346586,0.0349,0.0698,0.7752,0.0736,0.0,35295242.0,5931.0,4567.0,2671.0,11219.0,50017.0,,9189.0,10486.0,0.8128164557,0.1402,11310.0,0.4852848101,33220.0,Santa Fe College,
0.5847,655.0,,74388.0,237.0,0.7825,19.0,,7.3600001335144,0.1078431373,0.0761,0.0652,0.7391,0.0761,0.0,140223345.0,9769.0,18823.0,27983.0,1499.0,76763.0,16358.0,59470.0,20104.0,0.3675417661,0.4683,27000.0,0.9642004773,32157.0,Sarah Lawrence College,
0.8078,,525.0,57722.0,2864.0,0.6926,20.0,0.8751861781,7.01999998092651,0.1763042112,0.0593,0.0334,0.7508,0.0289,0.0061,258231000.0,9705.0,8592.0,27738.0,12542.0,71588.0,15348.0,38840.0,44270.0,0.4593386953,0.3765,25148.0,0.9240393208,36709.0,Savannah College of Art and Design,
,,,17111.0,247.0,0.6187,20.0,0.8703104787,12.5699996948242,0.3279648609,0.1569,0.4052,0.3072,0.0261,0.0,13133522.0,7187.0,6097.0,3636.0,3021.0,54220.0,7762.0,11079.0,10295.0,0.8499353169,0.7054,28000.0,0.9214100906,29158.0,Savannah State University,
,,,,915.0,,,,,,0.082,0.1803,0.5246,0.0656,0.0,,2475.0,11555.0,34345.0,,,,,,,,,,,Saybrook University,
0.8098,,575.0,70532.0,764.0,0.7521,21.0,0.8645235362,7.40000009536743,0.212636695,0.0784,0.098,0.7059,0.0719,0.0,352315000.0,11155.0,18625.0,35900.0,2795.0,72806.0,15980.0,53160.0,46067.0,0.4649827784,0.3811,27000.0,0.94489093,31533.0,School of the Art Institute of Chicago,
0.7129,622.0,530.0,67606.0,582.0,0.7265,20.0,0.9097995546,7.59000015258789,0.2553444181,0.0539,0.0207,0.8133,0.0373,0.0041,,3942.0,17261.0,36593.0,3521.0,78955.0,22600.0,45000.0,50183.0,0.5567928731,0.2773,27000.0,0.9432071269,33143.0,School of Visual Arts,
0.8378,530.0,470.0,43090.0,86.0,0.5502,23.0,0.7548005908,9.44999980926513,0.3729903537,0.0,0.0577,0.8654,0.0577,0.0,89855989.0,7290.0,8468.0,14045.0,967.0,58273.0,10579.0,33927.0,24028.0,0.5790251108,0.6341,23250.0,0.9394387001,40679.0,Schreiner University,
0.2954,720.0,692.0,77774.0,21.0,1.0,20.0,0.912568306,7.0,,0.13,0.04,0.51,0.08,0.0,540008783.0,11552.0,24452.0,36372.0,1091.0,79153.0,18998.0,58442.0,39142.0,0.3278688525,0.188,13500.0,0.9016393443,62132.0,Scripps College,
,,,14359.0,,0.5988,28.0,0.3526365348,9.14999961853027,0.4375757576,0.1295,0.1295,0.5899,0.0432,0.0,8806286.0,8883.0,9726.0,4097.0,3325.0,60043.0,,4670.0,5952.0,0.8653483992,0.0312,12000.0,0.2721280603,34202.0,Seattle Central College,
0.9195,580.0,,63197.0,803.0,0.6748,20.0,0.8688387636,5.76000022888183,0.2286995516,0.11,0.0287,0.6603,0.0431,0.0,169155000.0,8706.0,13320.0,21214.0,2611.0,72206.0,13404.0,35646.0,24578.0,0.4661654135,0.5448,24000.0,0.9264828739,50511.0,Seattle Pacific University,
0.8212,620.0,580.0,64819.0,3027.0,0.613,21.0,0.8160046729,6.42000007629394,0.1940298507,0.1322,0.0345,0.5728,0.0613,0.0057,311296767.0,9842.0,14523.0,27243.0,4233.0,70785.0,13035.0,49335.0,35518.0,0.3691588785,0.4943,19883.0,0.933411215,61038.0,Seattle University,
,,,9326.0,,0.5756,24.0,0.6048861601,7.30000019073486,0.4066587396,0.0653,0.0754,0.7688,0.0804,0.0,12526522.0,6660.0,3503.0,1956.0,12983.0,61419.0,,11456.0,3902.0,0.8147863904,0.1509,11047.0,0.4621386544,33547.0,Seminole State College of Florida,
0.7661,645.0,,62269.0,3818.0,0.5422,20.0,0.8982188295,6.76999998092651,0.2789620019,0.0781,0.039,0.7787,0.0542,0.0022,336330000.0,10342.0,11751.0,25009.0,5924.0,79591.0,15836.0,46880.0,32484.0,0.4868532655,0.4899,22750.0,0.8723494487,57189.0,Seton Hall University,
0.7381,,,51276.0,359.0,0.6465,20.0,0.8891719745,7.42000007629394,0.242506812,0.0097,0.0485,0.9223,0.0097,0.0,55530926.0,7680.0,9614.0,14475.0,1635.0,54100.0,12960.0,39068.0,22885.0,0.425477707,0.819,27000.0,0.9579617834,41115.0,Seton Hill University,
0.6534,,,29758.0,143.0,0.568,21.0,0.8756798757,12.5500001907348,0.4005474453,0.0,0.7288,0.2373,0.0,0.0169,12216763.0,4753.0,6137.0,15802.0,986.0,53196.0,8514.0,16480.0,15543.0,0.9028749029,0.6632,32500.0,0.9448329448,25804.0,Shaw University,
,,,21451.0,191.0,0.5526,21.0,0.8075986361,13.3500003814697,0.4326872708,0.0242,0.0,0.9516,0.0161,0.0081,22421542.0,7135.0,6293.0,5931.0,2537.0,43961.0,11084.0,14646.0,15477.0,0.6848514369,0.4682,23000.0,0.854846566,31133.0,Shawnee State University,
0.7435,,475.0,48810.0,1871.0,0.5957,21.0,0.8092224231,5.32000017166137,0.2771317829,0.0577,0.0615,0.8192,0.0192,0.0,83798963.0,8242.0,9516.0,18502.0,2122.0,74666.0,11020.0,34490.0,29380.0,0.3743218807,0.8222,25000.0,0.9584086799,45822.0,Shenandoah University,
0.9641,515.0,,17804.0,565.0,0.6037,22.0,0.7674870466,7.23999977111816,0.4086097389,0.0451,0.0301,0.8872,0.0226,0.0,30505661.0,7242.0,7447.0,4926.0,2299.0,62744.0,10848.0,18224.0,11109.0,0.5861398964,0.4569,21600.0,0.835492228,40796.0,Shepherd University,
0.9312,535.0,465.0,28491.0,767.0,0.515,20.0,0.9221614667,5.57000017166137,0.3353272343,0.096,0.056,0.772,0.036,0.004,56589014.0,11150.0,10041.0,8580.0,4676.0,63560.0,11202.0,14272.0,22012.0,0.4705693149,0.6236,25000.0,0.9520746221,44049.0,Shippensburg University of Pennsylvania,
0.812,525.0,470.0,34357.0,128.0,0.5554,26.0,0.6080156403,7.65999984741211,0.3538461538,0.0526,0.0921,0.8421,0.0,0.0,14260643.0,4814.0,4851.0,9474.0,1183.0,65365.0,9400.0,22810.0,16638.0,0.6842619746,0.5865,25000.0,0.8875855327,40366.0,Shorter University,
0.8283,,,59829.0,138.0,0.5585,19.0,0.9541984733,5.75,0.2053896577,0.036,0.027,0.8108,0.0315,0.0,177934440.0,8886.0,9693.0,18326.0,3454.0,72227.0,16095.0,40960.0,31537.0,0.3907009022,0.6557,26561.0,0.947258848,58586.0,Siena College,
0.6844,,,39807.0,184.0,0.5683,28.0,0.4374607165,6.94000005722046,0.4433634468,0.0233,0.0233,0.9302,0.0116,0.0,19488255.0,6569.0,6749.0,10497.0,1640.0,63208.0,11720.0,28502.0,21553.0,0.5920804525,0.5735,18750.0,0.9233186675,47551.0,Siena Heights University,
0.6667,540.0,,49689.0,352.0,0.4891,21.0,0.7731481481,6.48000001907348,0.2806122449,0.0,0.0455,0.8182,0.0,0.0,7215335.0,4818.0,9482.0,12461.0,276.0,71252.0,13825.0,35508.0,30173.0,0.5925925926,0.4562,21500.0,0.9212962963,36015.0,Sierra Nevada University,
0.8353,600.0,580.0,49666.0,4236.0,1.0,20.0,0.8546059933,6.05999994277954,0.2039397451,0.069,0.1164,0.6853,0.0819,0.0,244268268.0,8035.0,16373.0,23677.0,1746.0,77652.0,15892.0,43062.0,18046.0,0.3873473918,0.6336,24840.0,0.9445061043,55764.0,Simmons University,
0.6695,,480.0,49249.0,187.0,0.5727,27.0,0.4532374101,10.0900001525878,0.3757455268,0.0571,0.0,0.6857,0.0857,0.0286,7673421.0,6659.0,11618.0,17658.0,805.0,55586.0,11900.0,35900.0,25093.0,0.6690647482,0.6164,18750.0,0.8597122302,44394.0,Simpson University,
0.6695,,480.0,49249.0,187.0,0.5727,27.0,0.4532374101,10.0900001525878,0.3757455268,0.0571,0.0,0.6857,0.0857,0.0286,7673421.0,6659.0,11618.0,17658.0,805.0,55586.0,11900.0,35900.0,25093.0,0.6690647482,0.6164,18750.0,0.8597122302,44394.0,Simpson University,
,,,,112.0,0.0,32.0,,6.15000009536743,,0.0,0.0,0.8333,0.0,0.0,49094884.0,6447.0,40583.0,19751.0,0.0,68457.0,,,,,,,,,SIT Graduate Institute,
0.3059,680.0,615.0,75141.0,,0.5908,19.0,0.9726890756,7.17000007629394,0.1483146067,0.0759,0.0379,0.7828,0.0414,0.0,494837000.0,10211.0,20417.0,34186.0,2676.0,78806.0,16068.0,60302.0,31730.0,0.3844537815,0.3338,19500.0,0.8907563025,51934.0,Skidmore College,
0.795,530.0,470.0,18684.0,1504.0,0.5583,20.0,0.9120849934,7.36999988555908,0.2945736434,0.0956,0.0464,0.7678,0.0355,0.0027,46229443.0,10080.0,8088.0,8763.0,6823.0,54113.0,10268.0,14615.0,14058.0,0.4467463479,0.6064,25000.0,0.9426294821,43036.0,Slippery Rock University of Pennsylvania,
0.2991,725.0,,72636.0,358.0,0.9992,20.0,0.9101412067,7.09999990463257,0.1850828729,0.0696,0.0728,0.6772,0.0443,0.0,2559082623.0,12226.0,25640.0,24743.0,2566.0,74581.0,19420.0,56114.0,29814.0,0.4505776637,0.3784,17550.0,0.9037227214,46644.0,Smith College,
,,,11691.0,,0.5253,21.0,0.8024691358,7.73999977111816,0.3255159475,0.0066,0.0066,0.9868,0.0,0.0,13689383.0,6118.0,6978.0,2567.0,3672.0,58086.0,4232.0,13476.0,8049.0,0.7808641975,0.175,7000.0,0.5264550265,33004.0,Snow College,
,,,,1038.0,0.75,,,,,0.0909,0.0,0.8182,0.0,0.0,,2627.0,1973.0,6312.0,8.0,,,,,,0.2,,,,Sofia University,
0.5241,700.0,600.0,39206.0,10.0,0.6529,19.0,,6.05000019073486,,0.2807,0.0175,0.6316,0.0526,0.0,1564125000.0,12500.0,39352.0,5222.0,435.0,79623.0,13032.0,34166.0,11846.0,0.6451612903,0.324,15650.0,0.7311827957,38688.0,Soka University of America,
0.9373,,,16072.0,784.0,0.6212,22.0,0.7904468413,6.23000001907348,0.4147465438,0.1148,0.0082,0.6311,0.0943,0.0041,45936172.0,10494.0,8595.0,5677.0,6560.0,75511.0,14510.0,19868.0,6230.0,0.6369799692,0.2571,16705.0,0.7395993837,51155.0,Sonoma State University,
0.8759,460.0,,29823.0,300.0,0.5521,20.0,0.9133574007,14.3900003433227,0.3593109106,0.1173,0.6927,0.1676,0.0,0.0,15115496.0,7391.0,9539.0,9647.0,2063.0,48129.0,9000.0,21750.0,21075.0,0.8707581227,0.6272,31000.0,0.9184115523,30764.0,South Carolina State University,
,,,28674.0,1198.0,0.8607,27.0,0.3068027211,10.2600002288818,0.4729626809,0.0369,0.0849,0.8339,0.0185,0.0074,,7949.0,5943.0,19778.0,4580.0,48993.0,,17335.0,15838.0,0.680952381,0.6484,18668.0,0.8734693878,32789.0,South College,
0.8048,640.0,,24661.0,333.0,0.2293,20.0,0.902284264,8.60999965667724,0.1831357049,0.1195,0.0063,0.761,0.0189,0.0126,92609450.0,9844.0,11960.0,8714.0,1976.0,52423.0,8140.0,16530.0,19592.0,0.3730964467,0.4688,27000.0,0.9225888325,60005.0,South Dakota School of Mines and Technology,
0.8743,560.0,,22303.0,1618.0,0.5349,20.0,0.8751978295,7.09000015258789,0.2019482062,0.1211,0.0105,0.7623,0.0239,0.006,225563332.0,8860.0,8746.0,8708.0,8651.0,53049.0,8054.0,12809.0,18402.0,0.3879719647,0.4901,23250.0,0.9520687316,46330.0,South Dakota State University,
,,,14704.0,,0.6523,21.0,0.8217243059,14.869999885559,0.3226332971,0.0484,0.0323,0.8387,0.0323,0.0,485784.0,5753.0,5670.0,1911.0,1490.0,44246.0,8782.0,9662.0,8385.0,0.8460789089,0.2727,11500.0,0.6492937165,27541.0,South Georgia State College,
,,,7423.0,,0.5822,22.0,0.7575061816,33.4799995422363,0.6088904204,0.0568,0.0165,0.2509,0.5897,0.0055,339524.0,6385.0,4936.0,1154.0,19668.0,33391.0,,7920.0,1291.0,,0.0,,,27836.0,South Texas College,
,,,,984.0,,,,,,0.0323,0.0968,0.7097,0.0968,0.0,56572992.0,17726.0,21253.0,32945.0,,,,,,,,,,,South Texas College of Law Houston,
0.793,,,21219.0,1222.0,0.6028,21.0,0.8073749355,10.1000003814697,0.3688938798,0.108,0.0483,0.7841,0.0142,0.0028,113812229.0,7642.0,7243.0,6381.0,7306.0,51305.0,9974.0,15285.0,13321.0,0.6291903043,0.38,21500.0,0.8040226921,37047.0,Southeast Missouri State University,
,,,11264.0,,0.2326,38.0,,15.4399995803833,,0.0,0.0,1.0,0.0,0.0,,1031.0,651.0,116.0,86.0,40779.0,4000.0,6275.0,6774.0,,0.0,,,25181.0,Southeastern Baptist College,
0.9894,,,21636.0,997.0,0.6303,20.0,0.8577067298,12.9099998474121,0.3990835697,0.0455,0.0535,0.8337,0.0297,0.002,22583695.0,7004.0,5808.0,5914.0,10106.0,53084.0,9430.0,20767.0,13269.0,0.6698243537,0.3755,22113.0,0.8164594435,36810.0,Southeastern Louisiana University,
0.737,490.0,,17625.0,2399.0,0.5561,24.0,0.6311418685,13.8100004196167,0.4446130501,0.0522,0.0224,0.7687,0.0149,0.0522,31961696.0,6744.0,6408.0,6897.0,2832.0,41386.0,6900.0,15870.0,10426.0,0.7743944637,0.588,17000.0,0.6332179931,37348.0,Southeastern Oklahoma State University,
0.4492,517.0,470.0,40990.0,1247.0,0.5904,23.0,0.7501869858,7.59000015258789,0.3458522493,0.0083,0.0744,0.8182,0.0413,0.0083,10050766.0,7317.0,3896.0,9304.0,5296.0,60101.0,10814.0,28320.0,27891.0,0.6645474944,0.3964,21500.0,0.8833208676,34707.0,Southeastern University,
0.744,,,37017.0,319.0,0.5488,21.0,0.8751311647,8.21000003814697,0.1818181818,0.036,0.0791,0.7914,0.0647,0.0072,60719730.0,5695.0,10457.0,15003.0,2303.0,60144.0,8240.0,23210.0,23232.0,0.6002098636,0.5063,24500.0,0.8919202518,39960.0,Southern Adventist University,
0.6486,670.0,518.0,64108.0,266.0,0.3968,24.0,0.5161290323,11.7100000381469,,0.1064,0.0426,0.5957,0.0638,0.0,5947000.0,12303.0,16482.0,33021.0,252.0,66525.0,,49016.0,34522.0,,0.498,,,55717.0,Southern California Institute of Architecture,
,,,,537.0,,,,9.27999973297119,,0.0556,0.037,0.8704,0.0,0.0,42463686.0,10443.0,24569.0,34491.0,,55368.0,,,,,,,,,Southern College of Optometry,
0.8293,,470.0,25602.0,1988.0,0.6236,21.0,0.8317510549,6.19000005722046,0.390459364,0.1079,0.0624,0.753,0.036,0.0024,37148061.0,9606.0,13964.0,11066.0,6584.0,74581.0,13666.0,25286.0,18231.0,0.572257384,0.588,22250.0,0.8931962025,44062.0,Southern Connecticut State University,
0.5313,725.0,645.0,76600.0,5477.0,0.4951,20.0,0.9164396004,6.38000011444091,0.1568247822,0.1196,0.0395,0.709,0.0506,0.0,2069879000.0,13551.0,17063.0,30453.0,6894.0,82038.0,17438.0,60236.0,40452.0,0.4495912807,0.2202,19500.0,0.8755676658,64596.0,Southern Methodist University,
,,,39544.0,673.0,0.5565,27.0,0.5057471264,8.56999969482422,0.3804713805,0.0282,0.0282,0.8732,0.0141,0.0282,51313349.0,6127.0,9231.0,13170.0,1479.0,57571.0,10300.0,27000.0,19449.0,0.6008359457,0.6018,21900.0,0.8975966562,47356.0,Southern Nazarene University,
0.9207,,,27322.0,23649.0,0.6326,31.0,0.1488811138,5.07000017166137,0.4825895769,0.0382,0.0305,0.7557,0.0,0.0,57110079.0,9040.0,1512.0,9703.0,119248.0,71986.0,11800.0,15380.0,22873.0,0.649774036,0.6196,21082.0,0.9295320359,38345.0,Southern New Hampshire University,
0.897,540.0,,18393.0,783.0,0.5979,24.0,0.6493165089,8.69999980926513,0.4037692747,0.0438,0.0,0.7591,0.0438,0.0073,38025285.0,9106.0,8758.0,8027.0,3208.0,54749.0,15066.0,28962.0,9931.0,0.7024185068,0.327,20332.0,0.8144058885,38845.0,Southern Oregon University,
0.7929,,360.0,19443.0,294.0,0.7703,26.0,0.5424528302,19.7299995422363,0.496009122,0.075,0.625,0.2875,0.0,0.0,3156732.0,6913.0,5897.0,3855.0,1293.0,43920.0,9040.0,15960.0,14301.0,0.8613207547,0.7202,31000.0,0.8754716981,27088.0,Southern University at New Orleans,
,,,,189.0,0.6719,21.0,0.8566978193,18.3700008392334,0.3966005666,0.0263,0.5526,0.3158,0.0,0.0263,2472191.0,8525.0,7381.0,24155.0,631.0,45854.0,,,,0.8411214953,,29251.0,0.9258566978,32745.0,Southern University Law Center,
0.8873,555.0,505.0,19958.0,1531.0,0.5731,22.0,0.7019011407,9.11999988555908,0.3208985158,0.0227,0.0057,0.8952,0.0198,0.0,38816868.0,7545.0,6611.0,7323.0,9297.0,55546.0,7500.0,20542.0,13095.0,0.6954372624,0.526,12500.0,0.6524714829,39316.0,Southern Utah University,
0.9951,552.0,500.0,31000.0,,0.4944,20.0,0.8372093023,6.59999990463257,0.1714285714,0.0,0.0,0.9677,0.0323,0.0,1962493.0,6116.0,6206.0,12657.0,1066.0,65610.0,8800.0,17960.0,21387.0,0.6321353066,0.507,24224.0,0.8731501057,30960.0,Southern Virginia University,
0.5661,525.0,,37208.0,257.0,0.6716,26.0,0.5683646113,9.30000019073486,0.3914956012,0.0577,0.1154,0.75,0.0192,0.0,7831204.0,5105.0,6097.0,12594.0,941.0,54696.0,9550.0,26498.0,19352.0,0.6715817694,0.6608,26000.0,0.9209115282,37938.0,Southern Wesleyan University,
0.9621,565.0,,36077.0,608.0,0.6471,23.0,0.6438152012,9.60999965667724,0.3549432739,0.0547,0.0156,0.9141,0.0078,0.0,39650697.0,5685.0,7403.0,12149.0,1700.0,49841.0,8150.0,26128.0,17369.0,0.697466468,0.5078,20957.0,0.8308494784,36513.0,Southwest Baptist University,
0.9103,,433.0,20989.0,430.0,0.6165,22.0,0.7479474548,6.07000017166137,0.2689463956,0.05,0.03,0.83,0.01,0.01,16274000.0,9519.0,6314.0,3968.0,1982.0,56697.0,9026.0,9482.0,13683.0,0.5607553366,0.149,20500.0,0.8883415435,42381.0,Southwest Minnesota State University,
0.5751,490.0,280.0,33292.0,17.0,0.6051,22.0,0.7711442786,9.85999965667724,0.3415977961,0.0,0.087,0.5652,0.2174,0.0,22260333.0,5914.0,8676.0,13928.0,818.0,57388.0,8100.0,23508.0,17231.0,0.7412935323,0.5772,26998.0,0.8880597015,39053.0,Southwestern Adventist University,
0.8541,485.0,,34300.0,324.0,0.5167,24.0,0.6652173913,9.47999954223632,0.3815028902,0.058,0.029,0.8551,0.0435,0.0145,12300779.0,6171.0,7951.0,12449.0,1469.0,59789.0,7582.0,17404.0,22440.0,0.7060869565,0.6949,24725.0,0.8852173913,36135.0,Southwestern Assemblies of God University,
,,485.0,30058.0,22.0,0.432,25.0,0.6578947368,10.9700002670288,0.403892944,0.0,0.0,0.9565,0.0,0.0,1721437.0,4881.0,3593.0,11589.0,456.0,50467.0,8600.0,19908.0,19626.0,0.7478070175,0.5044,20715.0,0.8245614035,29988.0,Southwestern Christian University,
,,,12476.0,,0.5582,23.0,0.6536932759,13.3800001144409,0.5653573728,0.0707,0.0556,0.5354,0.2323,0.0051,2669627.0,10162.0,5779.0,428.0,14285.0,56148.0,,9434.0,4530.0,0.9930440543,0.0064,4500.0,0.0400794965,32273.0,Southwestern College,
,,,,952.0,,29.0,,8.85999965667724,,0.082,0.082,0.7049,0.1148,0.0164,27638116.0,14963.0,16285.0,40107.0,,74660.0,,,,,,,,,Southwestern Law School,
0.9412,,,21765.0,899.0,0.6069,22.0,0.711912672,11.6400003433227,0.4062827225,0.0707,0.0152,0.8384,0.0253,0.0202,35249190.0,7330.0,8966.0,6298.0,3541.0,44610.0,6380.0,15023.0,12238.0,0.6511627907,0.651,15954.0,0.7176079734,40314.0,Southwestern Oklahoma State University,
0.5104,605.0,,58972.0,,0.536,20.0,0.9342629482,7.13999986648559,0.2033542977,0.0862,0.0431,0.6983,0.1379,0.0086,364860834.0,8577.0,14451.0,17996.0,1500.0,75446.0,12000.0,47000.0,25451.0,0.484063745,0.4688,25000.0,0.9243027888,44990.0,Southwestern University,
0.8978,500.0,,40042.0,797.0,0.7042,24.0,0.6114457831,10.619999885559,0.3500837521,0.0421,0.1158,0.8,0.0105,0.0105,26379566.0,6791.0,9378.0,17435.0,683.0,55916.0,8266.0,26550.0,22977.0,0.5753012048,0.6503,25250.0,0.9277108434,40961.0,Spalding University,
0.5076,,,39222.0,,1.0,19.0,0.9722507708,11.25,0.2070874862,0.1148,0.6339,0.1639,0.0601,0.0109,570846842.0,8757.0,13439.0,17391.0,2417.0,63157.0,15063.0,28181.0,29102.0,0.6587872559,0.7241,25000.0,0.9105858171,44112.0,Spelman College,
0.5994,,,42167.0,1470.0,0.6799,26.0,0.550342131,6.6100001335144,0.351659751,0.0519,0.1169,0.8052,0.0,0.0,24904101.0,5649.0,5753.0,13110.0,1109.0,61521.0,10456.0,31080.0,20235.0,0.587487781,0.5793,26375.0,0.9374389052,41250.0,Spring Arbor University,
0.7152,505.0,,56502.0,117.0,0.5854,19.0,0.9480122324,10.7600002288818,0.2516339869,0.0241,0.0361,0.8795,0.0241,0.0,22433426.0,5519.0,7490.0,12381.0,989.0,59048.0,11440.0,21100.0,20891.0,0.504587156,0.7484,27000.0,0.9266055046,43120.0,Spring Hill College,
0.769,610.0,,54939.0,906.0,0.5063,27.0,0.5776536313,9.72999954223632,0.3138871275,0.0777,0.0415,0.8031,0.0415,0.0,106011115.0,7816.0,11270.0,17746.0,2056.0,64281.0,13320.0,40480.0,27837.0,0.543575419,0.7449,26250.0,0.9608938547,40712.0,Springfield College,
,,,11633.0,,0.63,26.0,0.4576300679,8.14999961853027,0.4442639594,0.0344,0.1156,0.7594,0.075,0.0,32111406.0,6764.0,4607.0,2104.0,20107.0,50755.0,,9286.0,2212.0,0.8076387681,0.2049,16868.0,0.5388028537,33360.0,St Petersburg College,
0.8525,555.0,455.0,34472.0,117.0,0.6447,21.0,0.8188751192,17.6000003814697,0.4114285714,0.0667,0.1048,0.7429,0.0381,0.0,50161984.0,8863.0,9489.0,12431.0,2364.0,53129.0,17200.0,27298.0,15171.0,0.7035271687,0.6946,23250.0,0.7502383222,44646.0,St. Francis College,
0.711,600.0,515.0,48687.0,942.0,0.5808,21.0,0.8694444444,6.80000019073486,0.2521994135,0.0826,0.0596,0.7982,0.0367,0.0,134558011.0,9282.0,11267.0,20095.0,2586.0,63735.0,13020.0,36352.0,26720.0,0.4131944444,0.6866,23250.0,0.9597222222,53809.0,St. John Fisher University,
0.7733,600.0,,30817.0,25.0,0.5793,20.0,0.9147005445,4.61999988555908,0.2328244275,0.0413,0.0413,0.8182,0.0579,0.0,44868594.0,8062.0,15969.0,10541.0,1507.0,85886.0,13867.0,31200.0,20512.0,0.3992740472,0.4031,21000.0,0.9110707804,51280.0,St. Mary's College of Maryland,
0.8846,,,42657.0,1339.0,0.5871,20.0,0.9136047666,13.9600000381469,0.3872387239,0.081,0.0571,0.6667,0.1476,0.0095,251418189.0,10182.0,11270.0,18923.0,2083.0,56236.0,11156.0,34564.0,17120.0,0.7060575968,0.4914,25563.0,0.9016881827,42872.0,St. Mary's University,
0.892,568.0,460.0,48015.0,178.0,0.4653,20.0,0.9213483146,7.34000015258789,0.3166666667,0.0577,0.0,0.8654,0.0577,0.0,64534134.0,9142.0,8910.0,13916.0,1051.0,86845.0,14780.0,35300.0,17105.0,0.5299625468,0.3412,23198.0,0.9026217228,41028.0,St. Thomas Aquinas College,
0.7086,470.0,455.0,50484.0,2313.0,0.4808,24.0,0.7108910891,12.75,0.4127358491,0.044,0.1209,0.6044,0.1978,0.011,40042465.0,9080.0,5637.0,14588.0,1797.0,56846.0,12130.0,32940.0,27150.0,0.7702970297,0.2438,19125.0,0.8396039604,39808.0,St. Thomas University,
0.0395,775.0,735.0,70869.0,10035.0,0.5058,19.0,0.9413875598,7.55000019073486,0.3033854167,0.2025,0.019,0.4792,0.0458,0.0011,37788187000.0,21334.0,124493.0,25894.0,7645.0,80275.0,17860.0,56169.0,7200.0,0.6495215311,0.043,12000.0,0.4497607656,91546.0,Stanford University,
,,,18075.0,,0.6335,24.0,0.6003870343,7.19000005722046,0.4584276018,0.0292,0.0438,0.854,0.0365,0.0,46310607.0,6620.0,4469.0,2434.0,7200.0,54747.0,,11595.0,11874.0,0.8640541848,0.095,9000.0,0.393081761,32958.0,State College of Florida-Manatee-Sarasota,
0.4614,610.0,550.0,25446.0,819.0,0.6333,21.0,0.8902210566,8.14999961853027,0.3169421488,0.1071,0.0506,0.756,0.0565,0.0,35565992.0,7659.0,12048.0,5307.0,6142.0,72171.0,14494.0,18433.0,16664.0,0.5605095541,0.4217,18750.0,0.8579992507,45805.0,State University of New York at New Paltz,
0.7965,585.0,,24314.0,923.0,0.5275,20.0,0.9081408141,8.17000007629394,0.2781818182,0.0917,0.0333,0.7639,0.0417,0.0,54650225.0,7530.0,11036.0,5427.0,6095.0,60525.0,14640.0,18679.0,14582.0,0.5841584158,0.5278,20880.0,0.9125412541,44760.0,State University of New York at Oswego,
0.6366,525.0,510.0,37566.0,184.0,1.0,22.0,0.8064516129,7.51000022888183,0.3089622642,0.0123,0.0494,0.9259,0.0123,0.0,61049122.0,6536.0,10825.0,12636.0,409.0,61398.0,11000.0,24570.0,23026.0,0.6537634409,0.665,27000.0,0.9440860215,35879.0,Stephens College,
0.474,546.0,,40641.0,14.0,0.3773,20.0,0.9173333333,7.80999994277954,0.340974212,0.0638,0.0,0.9149,0.0213,0.0,15320526.0,4661.0,5764.0,9404.0,599.0,58015.0,8936.0,28500.0,22309.0,0.632,0.5444,24625.0,0.928,37870.0,Sterling College,
0.9164,583.0,,62841.0,1381.0,0.5676,20.0,0.9365781711,6.78999996185302,0.2672482157,0.0449,0.0337,0.7828,0.0524,0.0,387215324.0,10275.0,10945.0,18545.0,2826.0,64417.0,14910.0,50800.0,19900.0,0.5486725664,0.5334,23250.0,0.9122418879,42075.0,Stetson University,
0.5269,740.0,,72603.0,4223.0,0.3015,19.0,,5.67999982833862,0.1549439348,0.1945,0.0082,0.4712,0.0164,0.0027,272887000.0,16016.0,12718.0,26833.0,4053.0,83951.0,16600.0,56920.0,36674.0,0.2641878669,0.5719,27000.0,0.9589041096,88405.0,Stevens Institute of Technology,
0.9088,,500.0,52452.0,475.0,0.6394,21.0,0.8343265793,5.42999982833862,0.3069435432,0.0339,0.1356,0.8136,0.0,0.0,126472667.0,8392.0,9134.0,13764.0,2959.0,74334.0,14170.0,38168.0,23428.0,0.4779499404,0.5144,26000.0,0.9106078665,50668.0,Stevenson University,
0.758,,,24540.0,,0.5659,21.0,0.8648180243,16.2299995422363,0.4105058366,0.0638,0.6809,0.2553,0.0,0.0,20933833.0,5110.0,3605.0,8143.0,721.0,46186.0,10054.0,11392.0,17127.0,0.8925476603,0.7339,29067.0,0.9480069324,28512.0,Stillman College,
